date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:42:23	1133/1133	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2253947b826826947323199b1a83733067%22	https://discordapp.com/assets/53947b826826947323199b1a83733067.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/53947b826826947323199b1a83733067.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:24	1403/1403	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22c428699bc4a1e93837f27f90b12c09e3%22	https://discordapp.com/assets/c428699bc4a1e93837f27f90b12c09e3.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/c428699bc4a1e93837f27f90b12c09e3.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:24	715/715	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b4c2db8382a5bfd5dd7155ed1bdbb3b8%22	https://discordapp.com/assets/b4c2db8382a5bfd5dd7155ed1bdbb3b8.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/b4c2db8382a5bfd5dd7155ed1bdbb3b8.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:25	856/856	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22a8bd496e2e9ca833d249a7b18f41efdd%22	https://discordapp.com/assets/a8bd496e2e9ca833d249a7b18f41efdd.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/a8bd496e2e9ca833d249a7b18f41efdd.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:26	686/686	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2222955365220abc3015256c85523bf98e%22	https://discordapp.com/assets/22955365220abc3015256c85523bf98e.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/22955365220abc3015256c85523bf98e.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:26	384/384	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221c1c67aae5a734eecf7a911cc5fde2de%22	https://discordapp.com/assets/1c1c67aae5a734eecf7a911cc5fde2de.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/1c1c67aae5a734eecf7a911cc5fde2de.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:26	565/565	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22436a2bee259beb0347ee31bb238eb1aa%22	https://discordapp.com/assets/436a2bee259beb0347ee31bb238eb1aa.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/436a2bee259beb0347ee31bb238eb1aa.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:27	901/901	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22bbb590c56a4598276e5ff9270b6c382a%22	https://discordapp.com/assets/bbb590c56a4598276e5ff9270b6c382a.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/bbb590c56a4598276e5ff9270b6c382a.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:27	604/604	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2294eccecad8658fe53d1cd37fab50940d%22	https://discordapp.com/assets/94eccecad8658fe53d1cd37fab50940d.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/94eccecad8658fe53d1cd37fab50940d.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:27	412/412	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f38704754b1f737d5fa7bf4545bc5bba%22	https://discordapp.com/assets/f38704754b1f737d5fa7bf4545bc5bba.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/f38704754b1f737d5fa7bf4545bc5bba.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:28	437/437	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22fc3f5f9be1a4db14b02336b7cb02e6ce%22	https://discordapp.com/assets/fc3f5f9be1a4db14b02336b7cb02e6ce.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/fc3f5f9be1a4db14b02336b7cb02e6ce.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:28	805/805	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22edb23a53ea40ac60f212ebae66e5c5c7%22	https://discordapp.com/assets/edb23a53ea40ac60f212ebae66e5c5c7.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/edb23a53ea40ac60f212ebae66e5c5c7.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:28	589/589	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22343c9ff4c775c66a7d4af1f8691c34e0%22	https://discordapp.com/assets/343c9ff4c775c66a7d4af1f8691c34e0.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/343c9ff4c775c66a7d4af1f8691c34e0.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:29	888/888	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2230af96a386520760ad107c5b77ba002a%22	https://discordapp.com/assets/30af96a386520760ad107c5b77ba002a.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/30af96a386520760ad107c5b77ba002a.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:29	1133/1133	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%227a9bf92329dad473ef0383ae75367215%22	https://discordapp.com/assets/7a9bf92329dad473ef0383ae75367215.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/7a9bf92329dad473ef0383ae75367215.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:30	1403/1403	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224b33371531a1a89f99296a73fc9ef588%22	https://discordapp.com/assets/4b33371531a1a89f99296a73fc9ef588.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/4b33371531a1a89f99296a73fc9ef588.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:30	715/715	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22a9098042cb36b955c5021259f1d48f91%22	https://discordapp.com/assets/a9098042cb36b955c5021259f1d48f91.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/a9098042cb36b955c5021259f1d48f91.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:30	856/856	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22af043346e036ef7b1aac1cf42cd1e699%22	https://discordapp.com/assets/af043346e036ef7b1aac1cf42cd1e699.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/af043346e036ef7b1aac1cf42cd1e699.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:31	686/686	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222a37995eb832bae805190a93ba043857%22	https://discordapp.com/assets/2a37995eb832bae805190a93ba043857.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/2a37995eb832bae805190a93ba043857.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:31	384/384	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%220176a91b4c44ed05c05af68784e78da8%22	https://discordapp.com/assets/0176a91b4c44ed05c05af68784e78da8.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/0176a91b4c44ed05c05af68784e78da8.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:32	565/565	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2284215a5fec3d9de9960a225143238d74%22	https://discordapp.com/assets/84215a5fec3d9de9960a225143238d74.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/84215a5fec3d9de9960a225143238d74.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:32	901/901	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22a6975850d800aa86162b4aa5f18c41ac%22	https://discordapp.com/assets/a6975850d800aa86162b4aa5f18c41ac.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/a6975850d800aa86162b4aa5f18c41ac.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:32	604/604	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224ac0e382cc7b8aa0cb1d6d074b0e8ba5%22	https://discordapp.com/assets/4ac0e382cc7b8aa0cb1d6d074b0e8ba5.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/4ac0e382cc7b8aa0cb1d6d074b0e8ba5.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:33	412/412	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%228c85e30795486caa8caacd829703459d%22	https://discordapp.com/assets/8c85e30795486caa8caacd829703459d.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/8c85e30795486caa8caacd829703459d.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:34	51602/51602	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225b7e23080bfec53f966b806abcde8def%22	https://discordapp.com/assets/5b7e23080bfec53f966b806abcde8def.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/5b7e23080bfec53f966b806abcde8def.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:34	51530/51530	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f8cb59be6e5a492dc4f98cfea20e6d82%22	https://discordapp.com/assets/f8cb59be6e5a492dc4f98cfea20e6d82.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/f8cb59be6e5a492dc4f98cfea20e6d82.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:35	355/355	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%228b86f90154cbe38507a14fdd34367f17%22	https://discordapp.com/assets/8b86f90154cbe38507a14fdd34367f17.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/8b86f90154cbe38507a14fdd34367f17.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:35	355/355	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f58cf3b8fc79e9d671ab649ab37651a9%22	https://discordapp.com/assets/f58cf3b8fc79e9d671ab649ab37651a9.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/f58cf3b8fc79e9d671ab649ab37651a9.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:35	369/369	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%229b1b76abb59b5c8a41daea1342f2138a%22	https://discordapp.com/assets/9b1b76abb59b5c8a41daea1342f2138a.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/9b1b76abb59b5c8a41daea1342f2138a.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:36	5142/5142	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2233715a0239611123e6088a88a59bd22f%22	https://discordapp.com/assets/33715a0239611123e6088a88a59bd22f.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/33715a0239611123e6088a88a59bd22f.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:37	403/403	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22233d4e910b6df8c10238d43fc0013d55%22	https://discordapp.com/assets/233d4e910b6df8c10238d43fc0013d55.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/233d4e910b6df8c10238d43fc0013d55.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:37	473/473	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2230a3036e40d0f175912ec96c03596e29%22	https://discordapp.com/assets/30a3036e40d0f175912ec96c03596e29.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/30a3036e40d0f175912ec96c03596e29.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:37	687/687	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22d5c25e76af04cea8997e4a060572feae%22	https://discordapp.com/assets/d5c25e76af04cea8997e4a060572feae.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/d5c25e76af04cea8997e4a060572feae.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:38	11997/11997	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22c23878305091e47e5c82ac7068fa936d%22	https://discordapp.com/assets/c23878305091e47e5c82ac7068fa936d.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/c23878305091e47e5c82ac7068fa936d.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:38	351/351	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225c08e6a946c329d6b12a4810547b58de%22	https://discordapp.com/assets/5c08e6a946c329d6b12a4810547b58de.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/5c08e6a946c329d6b12a4810547b58de.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:38	367/367	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225938438b22779696a9039caf262ff72b%22	https://discordapp.com/assets/5938438b22779696a9039caf262ff72b.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/5938438b22779696a9039caf262ff72b.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:39	393/393	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22a8564dac0d728add0025be388f5ad7a2%22	https://discordapp.com/assets/a8564dac0d728add0025be388f5ad7a2.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/a8564dac0d728add0025be388f5ad7a2.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:39	7299/7299	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2290886907ea157e9e6a20ecac688b31ae%22	https://discordapp.com/assets/90886907ea157e9e6a20ecac688b31ae.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/90886907ea157e9e6a20ecac688b31ae.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:39	7280/7280	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b93ef52d62a513a4f2127a6ca0c3208c%22	https://discordapp.com/assets/b93ef52d62a513a4f2127a6ca0c3208c.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/b93ef52d62a513a4f2127a6ca0c3208c.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:40	371/371	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2216f17f1916fb411b98e44008b2535a83%22	https://discordapp.com/assets/16f17f1916fb411b98e44008b2535a83.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/16f17f1916fb411b98e44008b2535a83.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:40	404/404	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2243ef95a06d48914382c9350e6e31ce1e%22	https://discordapp.com/assets/43ef95a06d48914382c9350e6e31ce1e.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/43ef95a06d48914382c9350e6e31ce1e.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:41	364/364	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224ff8cb6b5b46bca3c6882c4f6d1c7390%22	https://discordapp.com/assets/4ff8cb6b5b46bca3c6882c4f6d1c7390.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/4ff8cb6b5b46bca3c6882c4f6d1c7390.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:41	928/928	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22c2e09a95e595bfb12fa040d56ca27db5%22	https://discordapp.com/assets/c2e09a95e595bfb12fa040d56ca27db5.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/c2e09a95e595bfb12fa040d56ca27db5.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:42	928/928	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22ae64c288e355d4d6aff832d4c16b5662%22	https://discordapp.com/assets/ae64c288e355d4d6aff832d4c16b5662.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/ae64c288e355d4d6aff832d4c16b5662.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:42	7322/7322	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%228ff5fffe28b93f25102eaf42da4e6e3b%22	https://discordapp.com/assets/8ff5fffe28b93f25102eaf42da4e6e3b.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/8ff5fffe28b93f25102eaf42da4e6e3b.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:42	7343/7343	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22cfd069bf842ae4234bcab2096b34f331%22	https://discordapp.com/assets/cfd069bf842ae4234bcab2096b34f331.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/cfd069bf842ae4234bcab2096b34f331.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:43	3562/3562	---M--	200	added ('OK')	image/png	etag:%22012426a1f0780d7d36be6c39d9c1e6ed%22	https://discordapp.com/assets/012426a1f0780d7d36be6c39d9c1e6ed.png	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/012426a1f0780d7d36be6c39d9c1e6ed.png	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:43	2451/2451	---M--	200	added ('OK')	image/png	etag:%226bf0150b5ab7622ea15150094e3c4850%22	https://discordapp.com/assets/6bf0150b5ab7622ea15150094e3c4850.png	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/6bf0150b5ab7622ea15150094e3c4850.png	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:44	2626/2626	---M--	200	added ('OK')	image/png	etag:%225eed3f20bc3c75fd5ff63c60df8f679d%22	https://discordapp.com/assets/5eed3f20bc3c75fd5ff63c60df8f679d.png	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/5eed3f20bc3c75fd5ff63c60df8f679d.png	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:45	1828/1828	---M--	200	added ('OK')	image/png	etag:%22129bf63f677720a34bc7ffeb74468a0e%22	https://discordapp.com/assets/129bf63f677720a34bc7ffeb74468a0e.png	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/129bf63f677720a34bc7ffeb74468a0e.png	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:45	1437/1437	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%227616be62f9b90270b5a2e1fe9d2ece4f%22	https://discordapp.com/assets/7616be62f9b90270b5a2e1fe9d2ece4f.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/7616be62f9b90270b5a2e1fe9d2ece4f.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:45	764/764	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2207778297eb1e1e3d9bd3cd302920d5fb%22	https://discordapp.com/assets/07778297eb1e1e3d9bd3cd302920d5fb.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/07778297eb1e1e3d9bd3cd302920d5fb.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:46	818/818	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22db7900a7a191ecf1949f15dd20dce2b2%22	https://discordapp.com/assets/db7900a7a191ecf1949f15dd20dce2b2.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/db7900a7a191ecf1949f15dd20dce2b2.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:46	886/886	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2283d501f2b7dd2987302ce29b321f4494%22	https://discordapp.com/assets/83d501f2b7dd2987302ce29b321f4494.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/83d501f2b7dd2987302ce29b321f4494.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:47	1774/1774	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22326d79eb53886c88437e99a3754b1cd0%22	https://discordapp.com/assets/326d79eb53886c88437e99a3754b1cd0.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/326d79eb53886c88437e99a3754b1cd0.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:47	13122/13122	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f9b7cc1482468c130d968400ba20f598%22	https://discordapp.com/assets/f9b7cc1482468c130d968400ba20f598.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/f9b7cc1482468c130d968400ba20f598.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:47	13204/13204	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22e695cb4a18202a6053674a346e6ba4c2%22	https://discordapp.com/assets/e695cb4a18202a6053674a346e6ba4c2.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/e695cb4a18202a6053674a346e6ba4c2.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:48	340/340	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22425c04911bfea22eaaed168b8ff19634%22	https://discordapp.com/assets/425c04911bfea22eaaed168b8ff19634.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/425c04911bfea22eaaed168b8ff19634.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:48	1205/1205	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225394ee87ee70ed19baa541daa689210c%22	https://discordapp.com/assets/5394ee87ee70ed19baa541daa689210c.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/5394ee87ee70ed19baa541daa689210c.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:49	3206/3206	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223e0be9639d8d4f7fee2266ec79a9af90%22	https://discordapp.com/assets/3e0be9639d8d4f7fee2266ec79a9af90.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/3e0be9639d8d4f7fee2266ec79a9af90.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:49	7653/7653	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2253a5882c841b71e9786d6f84c21f8018%22	https://discordapp.com/assets/53a5882c841b71e9786d6f84c21f8018.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/53a5882c841b71e9786d6f84c21f8018.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:50	4995/4995	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22a96ad48450382ff5df965439222d1459%22	https://discordapp.com/assets/a96ad48450382ff5df965439222d1459.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/a96ad48450382ff5df965439222d1459.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:50	337/337	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22ca1d0b393ba2e47bc538233e342af587%22	https://discordapp.com/assets/ca1d0b393ba2e47bc538233e342af587.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/ca1d0b393ba2e47bc538233e342af587.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:50	1205/1205	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%227490848d1fcddf075abeb71e2d1aaff3%22	https://discordapp.com/assets/7490848d1fcddf075abeb71e2d1aaff3.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/7490848d1fcddf075abeb71e2d1aaff3.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:51	3164/3164	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22af4424ffab53593f696947192ff1854a%22	https://discordapp.com/assets/af4424ffab53593f696947192ff1854a.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/af4424ffab53593f696947192ff1854a.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:51	8418/8418	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f0a2cc54695a7064a1f02e5ca8b95ccc%22	https://discordapp.com/assets/f0a2cc54695a7064a1f02e5ca8b95ccc.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/f0a2cc54695a7064a1f02e5ca8b95ccc.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:51	5021/5021	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2229462d0b6c33d2ed874aa982f6f99326%22	https://discordapp.com/assets/29462d0b6c33d2ed874aa982f6f99326.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/29462d0b6c33d2ed874aa982f6f99326.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:52	1397/1397	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22ba018cf9baa19824316dc4c2beb080a4%22	https://discordapp.com/assets/ba018cf9baa19824316dc4c2beb080a4.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/ba018cf9baa19824316dc4c2beb080a4.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:52	1399/1399	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224b89ef91230382c6b96b00748a084c75%22	https://discordapp.com/assets/4b89ef91230382c6b96b00748a084c75.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/4b89ef91230382c6b96b00748a084c75.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:53	187/187	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226acb20d5e709b34b6a7f36ec13648666%22	https://discordapp.com/assets/6acb20d5e709b34b6a7f36ec13648666.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/6acb20d5e709b34b6a7f36ec13648666.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:42:54	5903/5903	---M--	200	added ('OK')	image/png	etag:%22c7539bb38577495f5021c8ea455c7145%22	https://discordapp.com/assets/c7539bb38577495f5021c8ea455c7145.png	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/c7539bb38577495f5021c8ea455c7145.png	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
